geo_level, geo_code, geo_version, class, name, statistic, total
district,DC16,2016,50 001-100K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,100 001-150K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,150 001-200K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,200 001-300K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,300 001-500K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,500 001-800K,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,800 001-1M,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,Above1M,Philipolis   Kopanong,Highest price per hectare in 12 months(R/ha),
district,DC16,2016,Under1.5K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,1 501-3K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,3 001-5K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),4571
district,DC16,2016,5 001-10K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),8585
district,DC16,2016,10 001-20K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,20 001-30K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,30 001-40K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,40 001-50K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,50 001-100K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,100 001-150K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,150 001-200K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,200 001-300K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,300 001-500K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,500 001-800K,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,800 001-1M,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,Above1M,Philipolis   Kopanong,Average price per hectare in 12 months(R/ha),
district,DC16,2016,Under1.5K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,1 501-3K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,3 001-5K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),746
district,DC16,2016,5 001-10K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),11
district,DC16,2016,10 001-20K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,20 001-30K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,30 001-40K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,40 001-50K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,50 001-100K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,100 001-150K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,150 001-200K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,200 001-300K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,300 001-500K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,500 001-800K,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,800 001-1M,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,Above1M,Philipolis   Kopanong,Price trend per hectare in 12 months(R/ha),
district,DC16,2016,Under1.5K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,1 501-3K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,3 001-5K,Philipolis   Kopanong,Average trend in 12 months(%),16.3
district,DC16,2016,5 001-10K,Philipolis   Kopanong,Average trend in 12 months(%),0.1
district,DC16,2016,10 001-20K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,20 001-30K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,30 001-40K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,40 001-50K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,50 001-100K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,100 001-150K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,150 001-200K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,200 001-300K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,300 001-500K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,500 001-800K,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,800 001-1M,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,Above1M,Philipolis   Kopanong,Average trend in 12 months(%),
district,DC16,2016,Under1.5K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,1 501-3K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,3 001-5K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,5 001-10K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,10 001-20K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,20 001-30K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,30 001-40K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,40 001-50K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,50 001-100K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,100 001-150K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,150 001-200K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,200 001-300K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,300 001-500K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,500 001-800K,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,800 001-1M,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC16,2016,Above1M,Philipolis   Kopanong,Average price in November 2018(R/ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Number of transactions in 12 months,1
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Number of transactions in 12 months,1
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Number of transactions in 12 months,
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),2445
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),1075
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Total hectare traded in 12 months(ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),186
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),12249
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Lowest price per hectare in 12 months(R/ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),186
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),12249
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Highest price per hectare in 12 months(R/ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),186
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),12249
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Average price per hectare in 12 months(R/ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Price trend per hectare in 12 months(R/ha),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Average trend in 12 months(%),
district,DC7,2016,Under1.5K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,1 501-3K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,3 001-5K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,5 001-10K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,10 001-20K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,20 001-30K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,30 001-40K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,40 001-50K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,50 001-100K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,100 001-150K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,150 001-200K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,200 001-300K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,300 001-500K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,500 001-800K,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,800 001-1M,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC7,2016,Above1M,Phillipstown   Renosterberg,Average price in November 2018(R/ha),
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,3
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,1
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,2
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,3
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,11
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,13
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,5
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,4
district,DC22,2016,50 001-100K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,24
district,DC22,2016,100 001-150K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,11
district,DC22,2016,150 001-200K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,5
district,DC22,2016,200 001-300K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,15
district,DC22,2016,300 001-500K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,9
district,DC22,2016,500 001-800K,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,2
district,DC22,2016,800 001-1M,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,1
district,DC22,2016,Above1M,Pietermaritzburg  Msunduzi,Number of transactions in 12 months,1
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),844
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),253
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),723
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),2134
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),2650
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),1307
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),389
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),833
district,DC22,2016,50 001-100K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),8206
district,DC22,2016,100 001-150K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),309
district,DC22,2016,150 001-200K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),131
district,DC22,2016,200 001-300K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),352
district,DC22,2016,300 001-500K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),259
district,DC22,2016,500 001-800K,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),46
district,DC22,2016,800 001-1M,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),19
district,DC22,2016,Above1M,Pietermaritzburg  Msunduzi,Total hectare traded in 12 months(ha),10
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),100
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),2767
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),3641
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),6836
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),10667
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),20253
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),31707
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),46038
district,DC22,2016,50 001-100K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),52229
district,DC22,2016,100 001-150K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),102381
district,DC22,2016,150 001-200K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),164706
district,DC22,2016,200 001-300K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),205357
district,DC22,2016,300 001-500K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),341667
district,DC22,2016,500 001-800K,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),541176
district,DC22,2016,800 001-1M,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),882000
district,DC22,2016,Above1M,Pietermaritzburg  Msunduzi,Lowest price per hectare in 12 months(R/ha),2166000
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),1092
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),2767
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),4373
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),9658
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),19841
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),30000
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),37500
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),50000
district,DC22,2016,50 001-100K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),95238
district,DC22,2016,100 001-150K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),136364
district,DC22,2016,150 001-200K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),188043
district,DC22,2016,200 001-300K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),300000
district,DC22,2016,300 001-500K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),500000
district,DC22,2016,500 001-800K,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),708333
district,DC22,2016,800 001-1M,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),882000
district,DC22,2016,Above1M,Pietermaritzburg  Msunduzi,Highest price per hectare in 12 months(R/ha),2166000
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),596
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),2767
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),4007
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),7882
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),14030
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),26035
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),34419
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),48979
district,DC22,2016,50 001-100K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),70879
district,DC22,2016,100 001-150K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),118218
district,DC22,2016,150 001-200K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),174813
district,DC22,2016,200 001-300K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),251742
district,DC22,2016,300 001-500K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),422459
district,DC22,2016,500 001-800K,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),624755
district,DC22,2016,800 001-1M,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),882000
district,DC22,2016,Above1M,Pietermaritzburg  Msunduzi,Average price per hectare in 12 months(R/ha),2166000
district,DC22,2016,Under1.5K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),-992
district,DC22,2016,1 501-3K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),
district,DC22,2016,3 001-5K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),244
district,DC22,2016,5 001-10K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),918
district,DC22,2016,10 001-20K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),-128
district,DC22,2016,20 001-30K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),64
district,DC22,2016,30 001-40K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),164
district,DC22,2016,40 001-50K,Pietermaritzburg  Msunduzi,Price trend per hectare in 12 months(R/ha),-200
